COLLECTTIME,SITEID,Call_Completion,TCH_DR,DL_Qual_0-5,DL_TBF_SR,HOSR,CS_Traffic,Availability,MS-BS_Distance
2021-08-30,17915,99.72,1.05,98.24,99.99,92.29,265.86,100.0,2999.42
2021-08-30,17916,99.97,0.87,99.28,99.88,99.71,1458.86,100.0,952.54
2021-08-30,17917,96.15,0.0,95.76,100.0,100.0,0.56,100.0,6849.6
2021-08-30,17918,100.0,0.0,98.82,100.0,100.0,23.37,100.0,3022.17
2021-08-30,17920,100.0,1.2,99.85,100.0,100.0,4.18,99.71,5793.92
2021-08-30,17921,100.0,0.0,99.05,100.0,100.0,9.84,100.0,4459.74
2021-08-30,17923,99.03,3.14,95.48,99.99,99.2,332.61,100.0,1001.27
2021-08-30,17924,100.0,1.69,98.37,99.96,100.0,6.16,100.0,3618.48
2021-08-30,17925,100.0,0.26,97.94,99.99,98.09,12.14,100.0,2247.0
2021-08-30,17926,99.88,0.65,96.75,99.99,97.93,105.14,100.0,1248.02
2021-08-30,17927,100.0,0.0,98.89,99.99,99.69,20.89,100.0,2048.49
2021-08-30,17928,100.0,0.0,99.48,100.0,100.0,2.67,100.0,815.33
2021-08-30,17929,100.0,0.0,99.17,100.0,100.0,1.77,100.0,4288.51
2021-08-30,17930,100.0,0.1,98.77,100.0,94.91,112.65,100.0,839.22
2021-08-30,17931,99.59,1.34,98.63,99.52,98.99,1088.18,100.0,754.78
2021-08-30,17933,99.82,0.42,96.65,100.0,97.36,126.18,100.0,3328.52
2021-08-30,17934,99.89,0.32,97.44,99.99,98.49,28.27,100.0,2254.1
2021-08-30,17935,99.7,0.91,96.77,100.0,94.06,51.62,100.0,1137.25
2021-08-30,17936,99.06,1.01,96.67,99.9,96.35,402.86,100.0,1388.01
2021-08-30,17937,99.35,1.74,97.37,97.4,97.47,725.29,99.94,1041.35
2021-08-30,17938,99.23,3.33,96.19,100.0,96.2,48.68,100.0,1882.23
2021-08-30,17939,100.0,0.0,97.79,100.0,100.0,3.36,100.0,1731.92
2021-08-30,17940,100.0,0.0,85.79,100.0,100.0,1.64,100.0,3579.09
2021-08-30,17941,99.59,0.62,96.6,99.97,99.48,17.12,100.0,2761.84
2021-08-30,17942,99.66,0.34,98.58,99.99,100.0,13.87,100.0,2138.43
2021-08-30,17943,99.41,0.99,94.4,99.99,100.0,17.91,100.0,4677.75
2021-08-30,17945,100.0,0.0,98.6,99.98,100.0,2.06,100.0,4111.57
2021-08-30,17946,100.0,0.0,99.8,99.97,100.0,0.29,100.0,1856.77
2021-08-30,17947,99.82,0.82,95.48,100.0,91.95,59.74,100.0,3937.99
2021-08-30,17951,99.14,1.23,98.44,97.6,99.44,547.5,100.0,917.43
2021-08-30,17952,100.0,0.0,98.81,100.0,100.0,3.65,100.0,1492.14
2021-08-30,17953,99.8,0.2,94.31,99.99,99.45,16.89,100.0,2906.85
2021-08-30,17999,99.21,1.74,98.02,99.52,98.96,687.98,100.0,837.13
2021-08-30,37180,99.71,1.74,97.84,99.99,91.58,17.57,100.0,2198.3
2021-08-30,37181,100.0,0.0,99.19,100.0,100.0,0.53,100.0,777.57
2021-08-30,37182,100.0,1.24,99.48,99.93,98.86,39.03,100.0,1139.02
2021-08-30,37183,99.5,0.0,98.8,99.99,98.95,18.55,100.0,1157.72
2021-08-30,37184,99.82,1.42,99.68,99.98,96.39,96.1,100.0,1174.55
2021-08-30,37450,100.0,1.32,99.62,99.96,95.26,11.11,100.0,1539.63
2021-08-30,37452,100.0,0.22,99.76,100.0,95.04,231.14,100.0,916.07
2021-08-30,37874,99.81,0.76,99.58,99.95,95.44,160.96,100.0,2594.73
2021-08-30,37875,100.0,0.78,99.45,99.99,93.25,39.46,100.0,2351.88
2021-08-30,37876,99.93,2.69,99.33,99.92,93.43,200.75,100.0,1046.01
2021-08-30,39150,100.0,0.41,99.3,99.99,100.0,13.8,100.0,4462.26
2021-08-30,39473,100.0,0.0,99.54,99.92,100.0,4.7,100.0,1307.06
2021-08-30,39871,100.0,0.49,99.15,100.0,98.15,17.16,100.0,1363.84
2021-08-30,39872,100.0,0.0,98.57,99.99,100.0,5.32,100.0,1164.92
2021-08-30,39873,100.0,0.0,99.09,99.98,84.42,4.82,100.0,8453.41
2021-08-31,13103,99.21,0.7,97.04,100.0,95.45,52.28,100.0,1594.82
2021-08-31,13104,99.82,0.73,93.58,99.99,97.9,42.0,100.0,2886.41
2021-08-31,13105,99.26,0.5,96.92,99.98,99.58,50.91,100.0,2266.96
2021-08-31,13110,100.0,0.4,98.79,99.95,98.42,33.48,100.0,1628.9
2021-08-31,13111,100.0,0.0,92.5,99.93,100.0,1.13,100.0,3444.21
2021-08-31,13112,100.0,1.73,97.27,100.0,97.56,12.83,100.0,743.86
2021-08-31,13116,99.8,1.43,96.42,99.97,96.16,27.95,100.0,2300.41
2021-08-31,13117,100.0,0.47,97.0,99.96,99.1,9.97,100.0,1070.05
2021-08-31,13118,100.0,0.0,98.53,100.0,98.88,21.44,100.0,1476.2
2021-08-31,13120,99.72,0.0,98.2,99.97,100.0,22.19,100.0,1245.75
2021-08-31,13121,100.0,0.5,98.16,99.96,98.56,13.04,100.0,1968.87
2021-08-31,13122,99.82,0.36,98.81,99.94,99.37,31.54,100.0,1178.27
2021-08-31,13123,99.74,0.0,99.55,99.95,99.42,17.16,100.0,1707.03
2021-08-31,13130,99.34,1.99,94.75,99.99,100.0,28.01,100.0,15699.17
2021-08-31,13133,100.0,0.0,96.52,99.95,100.0,10.22,100.0,3549.37
2021-08-31,13134,99.85,0.15,97.52,99.99,99.78,25.61,100.0,1002.69
2021-08-31,13135,100.0,0.0,99.57,100.0,98.89,3.89,100.0,557.95
2021-08-31,13136,99.57,1.31,96.8,100.0,97.12,72.79,100.0,1168.25
2021-08-31,13137,99.6,0.81,95.71,99.96,98.1,14.13,100.0,933.13
2021-08-31,13138,100.0,0.0,97.24,99.96,98.08,21.45,100.0,1621.59
2021-08-31,13139,99.8,1.84,94.9,99.96,98.15,34.08,100.0,1529.87
2021-08-31,13140,100.0,4.14,94.95,99.98,100.0,11.14,100.0,3866.37
2021-08-31,13142,99.53,2.35,96.26,99.99,88.65,28.89,100.0,2395.64
2021-08-31,13143,99.78,2.86,97.19,100.0,96.38,26.0,100.0,1722.53
2021-08-31,13144,100.0,2.17,97.08,99.85,98.21,2.03,100.0,1552.76
2021-08-31,13145,99.74,0.0,98.54,100.0,100.0,18.68,100.0,1290.31
2021-08-31,13158,100.0,0.0,99.35,99.97,100.0,8.55,100.0,931.41
2021-08-31,13159,99.89,0.22,96.94,99.99,98.67,66.64,100.0,1363.49
2021-08-31,13162,100.0,0.41,96.41,100.0,99.17,65.09,100.0,2098.31
2021-08-31,13163,99.72,1.67,95.63,99.99,99.2,55.78,99.06,2721.72
2021-08-31,13164,99.34,1.33,97.93,99.99,98.33,79.5,100.0,1596.04
2021-08-31,13165,99.88,0.23,97.03,99.99,98.46,48.59,100.0,3011.05
2021-08-31,13167,99.83,0.41,98.37,99.99,99.0,87.61,100.0,1711.96
2021-08-31,13168,99.61,0.49,96.82,99.99,97.94,68.35,100.0,1611.74
2021-08-31,13169,99.71,0.48,98.31,100.0,99.69,95.01,100.0,1136.52
2021-08-31,13170,99.57,1.01,97.53,99.99,97.6,52.69,100.0,1656.65
2021-08-31,13173,99.86,0.43,98.05,99.99,94.92,46.46,100.0,1294.73
2021-08-31,13177,100.0,0.44,98.13,99.96,99.46,11.7,100.0,2476.59
2021-08-31,13178,100.0,1.24,97.46,99.98,95.41,32.16,100.0,1199.16
2021-08-31,13179,100.0,0.78,98.05,99.92,96.34,31.01,100.0,1845.0
2021-08-31,13187,99.65,0.35,99.29,99.99,100.0,18.18,100.0,1363.58
2021-08-31,13188,99.81,0.65,97.84,99.99,96.24,71.09,100.0,3718.39
2021-08-31,13189,100.0,1.23,98.1,99.99,93.47,31.29,100.0,872.96
2021-08-31,13191,99.83,0.52,98.78,99.97,96.59,50.62,100.0,992.4
2021-08-31,13194,99.45,6.67,97.01,99.91,95.7,4.56,100.0,1004.98
2021-08-31,13196,100.0,0.0,99.2,100.0,100.0,0.62,100.0,550.18
2021-08-31,13404,100.0,0.25,99.2,99.99,99.82,21.36,100.0,1114.04
2021-08-31,13405,100.0,0.13,98.25,100.0,98.94,101.75,100.0,1729.55
2021-08-31,13407,100.0,0.0,97.75,99.91,88.63,9.47,100.0,1548.22
2021-08-31,13413,99.5,3.01,97.22,99.31,98.55,162.91,100.0,1548.33
2021-08-31,13420,100.0,0.51,98.9,99.98,99.0,25.02,100.0,1462.56
2021-08-31,13425,100.0,0.91,97.85,99.98,99.85,35.18,100.0,2633.05
2021-08-31,13426,100.0,0.3,97.86,99.96,99.72,28.35,100.0,1977.64
2021-08-31,13428,99.72,0.57,98.87,99.98,99.16,19.17,99.63,1695.37
2021-08-31,13437,99.75,0.5,97.36,99.98,99.68,28.12,100.0,1575.78
2021-08-31,13438,99.89,0.11,98.46,99.98,99.34,58.2,100.0,2033.29
2021-08-31,13440,100.0,0.0,99.84,100.0,100.0,1.94,100.0,550.57
2021-08-31,13442,100.0,0.0,99.45,99.92,99.83,20.73,100.0,954.9
2021-08-31,13444,99.49,0.52,98.36,100.0,98.71,46.64,100.0,1156.69
2021-08-31,13446,100.0,0.55,99.07,99.99,99.81,30.28,100.0,1953.32
2021-08-31,13448,99.62,1.15,96.24,99.99,99.25,12.0,100.0,664.43
2021-08-31,13449,91.18,75.99,99.25,98.88,95.45,5.93,61.33,1873.8
2021-08-31,13456,100.0,0.27,99.12,99.92,98.86,24.33,100.0,931.67
2021-08-31,13457,100.0,0.62,98.7,99.99,98.96,17.02,100.0,781.79
2021-08-31,13459,99.68,0.65,98.49,99.99,96.36,133.95,100.0,2292.26
2021-08-31,13460,99.66,0.51,98.96,99.98,98.48,34.57,100.0,1369.79
2021-08-31,13462,99.83,0.17,98.52,99.98,98.98,33.5,100.0,1347.31
2021-08-31,13463,100.0,2.0,99.15,100.0,98.88,7.02,84.38,2407.29
2021-08-31,13464,100.0,0.16,96.99,100.0,98.82,29.09,100.0,1427.11
2021-08-31,13465,100.0,0.98,98.03,100.0,100.0,8.5,100.0,697.77
2021-08-31,13467,99.85,1.01,98.51,99.99,96.75,134.84,100.0,1779.92
2021-08-31,13470,99.73,0.81,96.7,99.98,97.41,17.24,100.0,1685.43
2021-08-31,13471,99.82,1.48,97.55,99.98,99.08,37.05,100.0,1159.03
2021-08-31,13472,99.64,1.57,93.61,99.99,96.97,46.11,100.0,994.79
2021-08-31,13474,100.0,0.75,98.35,100.0,97.99,43.61,100.0,726.99
2021-08-31,13475,100.0,0.13,98.55,99.99,100.0,43.27,100.0,927.08
2021-08-31,13477,100.0,0.71,98.18,100.0,97.49,54.97,100.0,1128.13
2021-08-31,13800,99.72,0.14,95.83,99.99,99.56,43.16,100.0,3094.03
2021-08-31,13801,99.87,0.36,98.51,100.0,99.38,164.46,100.0,1101.6
2021-08-31,13802,99.73,0.0,97.2,100.0,99.31,39.59,100.0,1552.05
2021-08-31,13803,100.0,0.5,98.02,100.0,99.01,96.97,100.0,2545.42
2021-08-31,13804,99.8,0.27,98.02,100.0,99.05,109.25,100.0,2422.69
2021-08-31,13806,99.7,0.45,97.91,99.98,98.81,37.26,100.0,1215.66
2021-08-31,13807,99.78,0.34,98.62,99.99,99.14,55.2,100.0,2442.0
2021-08-31,13808,99.86,1.0,98.25,99.99,99.6,58.63,100.0,1994.35
2021-08-31,13809,99.89,0.56,98.25,100.0,98.36,76.27,100.0,1897.75
2021-08-31,13810,99.62,0.38,98.51,100.0,89.89,68.15,100.0,1884.72
2021-08-31,13811,100.0,0.35,97.91,99.99,92.38,31.04,100.0,969.98
2021-08-31,13812,99.73,0.81,97.44,100.0,94.87,69.79,100.0,1945.25
2021-08-31,13813,99.57,0.43,96.84,100.0,95.97,38.83,100.0,1917.66
2021-08-31,13814,100.0,0.69,97.14,100.0,95.9,39.76,100.0,1592.31
2021-08-31,13815,99.9,0.2,98.29,100.0,90.65,50.26,100.0,1041.26
2021-08-31,13816,100.0,1.18,97.43,99.99,91.23,26.35,100.0,1763.26
2021-08-31,13817,99.53,0.71,97.05,100.0,99.44,25.64,100.0,3489.23
2021-08-31,13818,99.59,0.48,98.51,100.0,95.17,96.27,100.0,1222.48
2021-08-31,13819,100.0,0.92,99.06,99.99,97.48,36.76,100.0,651.53
2021-08-31,13820,99.59,0.14,98.02,100.0,98.9,71.13,100.0,1369.15
2021-08-31,13821,99.91,0.83,98.9,99.99,99.23,117.23,100.0,977.8
2021-08-31,13822,100.0,0.78,95.45,100.0,99.73,5.19,100.0,922.6
2021-08-31,13823,99.72,0.85,97.92,100.0,97.79,96.38,100.0,965.62
2021-08-31,13824,99.94,0.68,97.35,100.0,98.88,115.59,100.0,1108.27
2021-08-31,13825,99.87,0.85,97.3,100.0,85.05,93.27,100.0,1301.5
2021-08-31,13826,99.55,0.15,97.14,100.0,99.37,34.18,100.0,1297.08
2021-08-31,13827,99.48,1.57,95.58,99.99,97.67,61.76,100.0,1268.48
2021-08-31,13829,99.82,0.64,98.61,99.99,96.62,77.86,100.0,2663.64
2021-08-31,13830,99.82,0.45,97.42,99.98,98.74,57.64,100.0,3104.5
2021-08-31,13831,99.9,0.38,98.59,99.99,99.32,65.18,100.0,1386.77
2021-08-31,13833,99.74,0.39,97.7,99.99,98.99,41.97,100.0,3414.85
2021-08-31,13834,99.38,2.48,96.88,99.97,98.12,36.62,100.0,3142.35
2021-08-31,13835,99.61,1.98,95.0,100.0,94.18,9.72,100.0,1374.26
2021-08-31,13836,100.0,0.14,98.76,99.99,99.52,55.66,100.0,967.19
2021-08-31,13837,99.88,0.23,98.0,99.99,98.42,48.75,100.0,1104.36
2021-08-31,13838,99.87,1.06,97.77,100.0,97.26,65.06,100.0,3749.41
2021-08-31,13840,99.88,0.36,98.48,99.99,96.83,170.5,100.0,1925.04
2021-08-31,13841,99.82,0.53,98.01,99.98,99.39,44.39,100.0,2944.04
2021-08-31,13842,99.8,2.05,96.72,100.0,97.06,28.01,100.0,1248.74
2021-08-31,13843,99.82,0.63,97.98,99.99,98.32,60.08,100.0,1585.18
2021-08-31,13844,99.7,0.23,98.09,99.99,99.3,97.21,100.0,4045.4
2021-08-31,13846,99.44,0.56,99.58,99.98,100.0,22.89,100.0,939.18
2021-08-31,13847,100.0,0.72,98.66,99.96,99.64,30.98,100.0,2108.98
2021-08-31,13848,100.0,0.0,99.37,99.99,99.38,29.35,100.0,1613.87
2021-08-31,13849,99.85,0.61,97.92,99.99,99.52,35.95,100.0,4470.03
2021-08-31,13850,99.6,1.21,99.3,99.96,99.43,30.83,100.0,1979.96
2021-08-31,13851,99.81,0.77,99.3,99.97,99.72,28.02,100.0,1112.89
2021-08-31,13852,99.85,0.15,99.21,99.99,97.31,35.92,100.0,1874.15
2021-08-31,13853,99.77,0.34,98.61,99.96,99.4,46.66,100.0,1549.29
2021-08-31,13856,99.68,1.59,98.01,99.97,98.76,16.68,100.0,1108.46
2021-08-31,13858,100.0,0.36,99.09,100.0,98.67,27.59,100.0,2047.81
2021-08-31,13859,99.62,1.89,98.39,99.98,98.94,40.9,100.0,2168.36
2021-08-31,13860,99.87,0.0,98.5,99.99,98.68,51.18,100.0,2862.78
2021-08-31,13861,99.44,13.24,98.14,99.89,98.42,19.91,93.68,4743.61
2021-08-31,13862,99.93,0.07,98.46,100.0,99.22,69.2,100.0,1135.42
2021-08-31,13863,99.49,0.26,98.75,99.99,88.81,40.98,100.0,3257.36
2021-08-31,13864,100.0,0.0,98.81,99.98,98.48,14.21,100.0,1188.67
2021-08-31,13865,99.91,0.93,96.59,100.0,96.1,74.24,100.0,1729.82
2021-08-31,13866,100.0,0.19,99.39,100.0,100.0,35.33,100.0,904.34
2021-08-31,13867,99.7,1.19,98.13,99.98,100.0,15.78,100.0,2676.17
2021-08-31,13868,99.85,0.15,98.98,99.98,92.68,30.83,100.0,1929.93
2021-08-31,13869,99.62,0.38,98.86,100.0,65.35,54.6,100.0,10367.17
2021-08-31,13870,100.0,0.34,98.86,99.99,97.63,25.89,100.0,2495.39
2021-08-31,13878,99.74,0.65,99.14,99.99,94.33,81.72,100.0,990.46
2021-08-31,13879,99.86,0.29,99.52,100.0,96.34,34.8,100.0,684.06
2021-08-31,13880,98.98,1.03,97.35,99.96,96.08,9.58,100.0,1751.42
2021-08-31,13881,100.0,0.6,98.03,99.99,95.98,61.75,100.0,1907.34
2021-08-31,13882,100.0,0.0,98.8,99.97,99.51,19.4,100.0,1170.72
2021-08-31,13883,99.72,0.84,97.42,100.0,99.06,196.78,100.0,831.58
2021-08-31,13885,99.69,0.47,99.22,99.98,99.31,32.12,100.0,957.85
2021-08-31,13886,100.0,0.0,98.58,99.97,99.59,18.67,100.0,1232.63
2021-08-31,13887,98.81,1.2,96.7,99.94,99.0,5.69,100.0,2575.29
2021-08-31,13888,99.29,1.07,98.04,100.0,96.2,97.2,100.0,968.13
2021-08-31,13893,99.73,0.54,96.02,99.99,94.79,46.22,100.0,2248.39
2021-08-31,13894,100.0,0.59,98.43,99.99,97.64,31.7,100.0,1760.77
2021-08-31,13896,99.69,1.38,96.85,100.0,93.56,50.08,100.0,3702.63
2021-08-31,13899,99.61,0.19,97.52,99.99,99.76,77.77,100.0,1211.29
2021-08-31,14200,99.86,3.3,98.56,99.99,97.26,100.28,100.0,2744.53
2021-08-31,14204,99.04,1.94,97.06,99.98,96.33,30.17,100.0,1892.11
2021-08-31,14205,100.0,0.65,98.37,99.98,99.04,30.87,100.0,2830.37
2021-08-31,14206,99.83,0.67,97.83,99.95,98.38,46.47,100.0,1780.08
2021-08-31,14212,100.0,0.0,99.08,99.95,100.0,19.92,100.0,2501.52
2021-08-31,14214,99.59,0.83,96.07,99.98,95.16,34.13,100.0,944.47
2021-08-31,14215,100.0,4.37,97.85,99.95,96.4,10.61,100.0,1240.61
2021-08-31,14217,99.38,0.62,99.15,99.98,100.0,8.75,100.0,2026.72
2021-08-31,14219,99.93,0.26,99.47,99.98,99.85,108.2,100.0,1266.12
2021-08-31,14221,98.81,2.9,98.48,100.0,93.32,28.96,100.0,2963.65
2021-08-31,14223,100.0,1.29,98.09,99.96,98.05,20.13,100.0,2264.22
2021-08-31,14225,100.0,10.95,93.03,99.99,91.35,20.96,100.0,1338.14
2021-08-31,14226,99.57,5.17,98.83,99.98,85.84,56.61,100.0,795.62
2021-08-31,14229,100.0,5.13,83.55,99.85,95.19,9.2,100.0,3087.52
2021-08-31,14231,99.39,0.0,98.87,99.94,98.11,8.84,100.0,878.99
2021-08-31,14232,100.0,3.24,96.77,99.99,94.73,10.08,100.0,894.13
2021-08-31,14236,100.0,0.37,99.23,99.96,99.71,10.92,100.0,1277.75
2021-08-31,14240,99.78,2.81,95.94,100.0,88.55,38.66,100.0,2863.74
2021-08-31,14241,100.0,5.49,97.42,99.97,96.79,62.61,100.0,2823.34
2021-08-31,14242,98.56,3.28,93.96,99.98,87.84,28.89,100.0,2398.67
2021-08-31,14243,99.54,1.4,96.23,99.97,87.02,27.51,100.0,1551.16
2021-08-31,14244,100.0,1.66,97.68,99.95,97.65,22.91,100.0,2192.62
2021-08-31,14245,99.8,2.43,94.97,99.98,95.67,33.77,100.0,3289.76
2021-08-31,14246,99.8,0.59,96.45,100.0,97.06,31.9,100.0,1844.08
2021-08-31,14248,100.0,1.78,96.94,99.98,99.09,15.31,100.0,2242.95
2021-08-31,14252,99.78,0.0,98.27,99.95,100.0,24.84,100.0,1509.81
2021-08-31,14253,100.0,1.39,96.79,99.95,99.08,3.19,100.0,3012.62
2021-08-31,14254,99.56,0.0,97.16,99.84,99.47,17.21,100.0,2861.67
2021-08-31,14255,100.0,1.03,98.69,99.99,94.23,5.94,100.0,1148.4
2021-08-31,14258,99.45,0.0,99.72,99.98,97.98,9.72,100.0,2013.4
2021-08-31,14261,100.0,0.55,98.87,99.99,100.0,9.4,100.0,1340.89
2021-08-31,14263,100.0,0.63,97.48,100.0,98.4,19.56,100.0,1884.3
2021-08-31,14267,98.15,11.32,88.97,99.96,87.96,3.85,100.0,9361.41
2021-08-31,14268,99.83,0.52,97.67,99.99,98.89,38.92,100.0,3596.67
2021-08-31,14271,99.35,4.9,94.9,100.0,94.25,24.91,100.0,3154.05
2021-08-31,14282,99.26,7.26,97.12,99.99,95.71,69.81,100.0,1546.4
2021-08-31,14289,100.0,0.0,99.29,100.0,99.84,25.43,100.0,1361.51
2021-08-31,14290,99.49,3.62,94.8,100.0,92.14,42.69,100.0,3222.35
2021-08-31,14291,100.0,6.78,94.16,99.88,93.15,3.47,100.0,2694.74
2021-08-31,14294,100.0,2.52,95.62,99.95,96.96,31.65,100.0,2425.37
2021-08-31,14295,99.68,7.38,96.3,100.0,95.14,169.84,100.0,1515.15
2021-08-31,14297,98.17,4.67,94.78,99.99,97.75,7.8,100.0,3673.47
2021-08-31,14298,99.63,4.35,98.22,99.99,97.05,193.42,100.0,2594.79
2021-08-31,14299,100.0,16.85,95.09,100.0,95.64,17.05,100.0,2931.96
2021-08-31,14503,,,,100.0,,0.0,100.0,550.0
2021-08-31,14508,100.0,1.62,98.54,99.99,97.31,45.7,100.0,1498.54
2021-08-31,14509,99.75,4.32,96.7,99.99,67.52,56.82,100.0,2449.67
2021-08-31,14700,99.71,0.29,98.35,99.97,93.05,19.25,100.0,2026.22
2021-08-31,14701,100.0,0.18,98.76,100.0,98.72,53.47,100.0,1088.38
2021-08-31,14702,100.0,0.31,99.01,99.99,98.85,70.41,100.0,1570.59
2021-08-31,14703,100.0,1.24,98.94,99.97,97.49,18.88,100.0,1559.88
2021-08-31,14704,100.0,1.08,98.72,99.98,99.15,35.2,100.0,4800.9
2021-08-31,14705,100.0,1.36,98.69,99.99,98.66,35.31,100.0,1414.22
2021-08-31,14706,99.92,1.34,99.09,100.0,96.81,170.53,100.0,1724.15
2021-08-31,14707,99.71,0.87,96.45,99.98,96.9,66.11,100.0,1837.6
2021-08-31,14708,99.52,1.46,97.64,100.0,93.56,66.46,41.1,1499.75
2021-08-31,14709,100.0,0.7,96.77,100.0,98.3,66.68,100.0,4434.41
2021-08-31,14710,99.74,1.06,99.09,99.96,96.24,56.39,100.0,1995.5
2021-08-31,14711,99.39,2.7,97.74,99.99,95.97,73.2,100.0,3191.96
2021-08-31,14712,100.0,0.97,98.13,99.99,97.4,84.93,100.0,2669.71
2021-08-31,14713,100.0,1.1,97.72,100.0,97.31,83.34,100.0,3846.49
2021-08-31,14714,99.54,2.94,99.27,100.0,95.34,248.49,100.0,999.17
2021-08-31,14715,99.73,0.27,99.15,100.0,99.16,357.42,100.0,1088.48
2021-08-31,14716,99.18,2.22,97.03,99.95,90.04,46.87,100.0,1487.42
2021-08-31,14717,99.7,3.96,95.96,99.99,95.74,38.01,100.0,2278.84
2021-08-31,14718,99.41,2.53,98.25,100.0,93.79,87.15,100.0,1409.23
2021-08-31,14719,99.6,4.38,97.1,99.98,93.2,40.33,100.0,3351.95
2021-08-31,14720,99.17,3.36,97.79,99.98,93.89,6.63,100.0,1313.72
2021-08-31,14722,100.0,0.88,99.0,99.98,100.0,15.06,100.0,1884.16
2021-08-31,14723,99.57,0.43,98.3,99.99,96.64,22.34,100.0,2605.3
2021-08-31,14724,100.0,0.64,98.33,99.99,98.26,35.23,100.0,2240.07
2021-08-31,14725,99.71,1.16,97.15,99.95,99.43,13.25,100.0,3107.45
2021-08-31,14726,99.89,0.11,98.06,100.0,99.15,76.9,100.0,1465.06
2021-08-31,14727,99.93,0.5,98.05,100.0,99.68,84.44,100.0,3377.61
2021-08-31,14728,100.0,0.0,96.39,99.99,100.0,0.89,100.0,3676.34
2021-08-31,14729,100.0,0.22,98.44,99.96,99.03,23.51,100.0,1672.19
2021-08-31,14730,100.0,2.49,97.16,99.94,88.93,39.47,100.0,3073.2
2021-08-31,14732,100.0,0.25,98.64,99.99,99.12,24.89,100.0,2863.56
2021-08-31,14733,100.0,0.55,98.16,100.0,96.51,95.28,100.0,1496.52
2021-08-31,14734,100.0,1.22,99.39,99.99,99.57,136.44,100.0,925.34
2021-08-31,14736,100.0,3.47,98.31,99.99,94.84,34.62,100.0,739.2
2021-08-31,14737,99.9,2.73,98.74,99.99,90.84,132.45,100.0,945.85
2021-08-31,14739,99.65,1.95,96.58,99.99,80.22,45.04,100.0,969.08
2021-08-31,14740,99.66,2.69,98.23,100.0,92.56,155.61,100.0,980.19
2021-08-31,14741,99.4,3.23,96.35,99.99,91.12,44.67,100.0,985.92
2021-08-31,14742,98.85,10.9,95.27,100.0,98.12,123.77,100.0,1903.43
2021-08-31,14744,99.89,2.6,98.77,100.0,98.43,154.97,100.0,1347.04
2021-08-31,14745,99.81,6.06,96.42,99.97,86.76,76.61,100.0,1033.18
2021-08-31,14746,100.0,1.8,98.18,100.0,97.27,39.42,100.0,1994.28
2021-08-31,14747,100.0,0.5,99.26,99.97,99.55,8.53,100.0,1126.45
2021-08-31,14748,99.46,8.15,96.45,99.98,94.33,21.38,100.0,2236.64
2021-08-31,14749,100.0,0.0,99.76,99.97,94.29,4.51,100.0,776.41
2021-08-31,14750,100.0,0.0,99.54,100.0,100.0,23.12,100.0,1505.9
2021-08-31,14751,99.82,0.0,98.0,100.0,98.52,23.26,100.0,2636.76
2021-08-31,14752,100.0,0.0,99.17,99.98,99.31,18.46,100.0,1869.66
2021-08-31,14753,99.69,1.95,96.22,99.99,97.36,87.79,100.0,6053.06
2021-08-31,14754,100.0,0.0,99.19,99.91,100.0,9.83,100.0,919.87
2021-08-31,14755,100.0,0.71,97.72,99.99,98.75,14.41,100.0,2166.0
2021-08-31,14756,100.0,4.51,95.42,99.99,81.71,8.78,100.0,2365.32
2021-08-31,14757,100.0,0.23,99.09,99.93,99.76,20.75,100.0,2695.68
2021-08-31,14758,98.47,10.27,96.71,99.98,93.74,72.61,100.0,2080.23
2021-08-31,14759,99.22,1.19,93.51,99.95,92.23,15.04,100.0,2782.77
2021-08-31,14760,99.42,1.9,97.67,100.0,94.4,76.15,100.0,2196.78
2021-08-31,14761,100.0,0.87,99.84,99.9,99.47,4.74,100.0,550.3
2021-08-31,14762,98.51,3.03,95.15,99.99,60.0,3.18,100.0,1727.02
2021-08-31,14763,99.86,1.11,97.33,99.99,93.73,92.57,100.0,3206.25
2021-08-31,14764,99.68,4.56,97.01,100.0,96.19,136.05,100.0,1808.48
2021-08-31,14765,99.45,3.3,94.92,99.99,93.47,33.24,100.0,1846.64
2021-08-31,14766,100.0,0.35,95.54,99.99,95.91,14.87,100.0,2301.62
2021-08-31,14767,100.0,2.61,98.28,100.0,96.81,9.27,100.0,799.9
2021-08-31,14768,99.83,0.26,98.23,100.0,95.67,99.55,100.0,1235.83
2021-08-31,14769,100.0,1.38,98.22,99.99,97.72,21.88,100.0,1810.79
2021-08-31,14770,100.0,0.65,98.81,99.97,100.0,8.09,100.0,833.42
2021-08-31,14771,99.62,1.71,98.51,99.99,99.35,44.94,100.0,1578.93
2021-08-31,14772,99.85,0.66,98.83,100.0,99.14,106.88,100.0,2041.23
2021-08-31,14773,100.0,1.37,99.63,99.98,98.14,9.18,100.0,2718.51
2021-08-31,14774,99.85,2.13,95.99,99.98,94.69,55.45,100.0,2979.87
2021-08-31,14775,100.0,0.35,98.67,99.99,98.35,59.44,100.0,892.15
2021-08-31,14776,99.84,1.25,98.33,99.98,98.6,35.23,100.0,2343.31
2021-08-31,14777,99.68,1.93,97.24,99.98,94.7,59.45,100.0,2558.39
2021-08-31,14778,100.0,0.0,99.15,99.98,100.0,7.05,100.0,1702.79
2021-08-31,14779,100.0,0.22,99.13,99.98,100.0,19.5,100.0,1139.44
2021-08-31,14780,100.0,0.64,99.58,99.98,100.0,12.29,100.0,1259.46
